"type","value","count","flag","part","Iteration"
"tag","telemedicine",12,"mesh","2015-8",7
"tag","autoimmunity",11,"mesh","2015-8",7
"tag","disease",11,"mesh","2015-8",7
"tag","beer",10,"mesh","2015-8",7
"tag","Sociology",10,"mesh","2015-8",7
"tag","Washington",10,"mesh","2015-8",7
"tag","Arabidopsis",9,"mesh","2015-8",7
"tag","schizophrenia",9,"mesh","2015-8",7
"tag","Vietnam",9,"mesh","2015-8",7
"tag","Wine",9,"mesh","2015-8",7
"tag","dementia",8,"mesh","2015-8",7
"tag","Ecology",8,"mesh","2015-8",7
"tag","environment",8,"mesh","2015-8",7
"tag","metagenomics",8,"mesh","2015-8",7
"tag","microbiology",8,"mesh","2015-8",7
"tag","neurology",8,"mesh","2015-8",7
"tag","patients",8,"mesh","2015-8",7
"tag","pharmacology",8,"mesh","2015-8",7
"tag","politics",8,"mesh","2015-8",7
"tag","London",7,"mesh","2015-8",7
"tag","mastectomy",7,"mesh","2015-8",7
"tag","Psychiatry",7,"mesh","2015-8",7
"tag","Robotics",7,"mesh","2015-8",7
"tag","salmon",7,"mesh","2015-8",7
"tag","epidemiology",6,"mesh","2015-8",7
"tag","Europe",6,"mesh","2015-8",7
"tag","exercise",6,"mesh","2015-8",7
"tag","immunotherapy",6,"mesh","2015-8",7
"tag","DidYouKnow",133,"none","2015-8",7
"tag","job",129,"none","2015-8",7
"tag","WearableTech",121,"none","2015-8",7
"tag","DataScience",120,"none","2015-8",7
"tag","ai",112,"none","2015-8",7
"tag","EurekaMag",95,"none","2015-8",7
"tag","sequencing",90,"none","2015-8",7
"tag","Cloud",89,"none","2015-8",7
"tag","tweeted",80,"none","2015-8",7
"tag","VR",79,"none","2015-8",7
"tag","pharma",78,"none","2015-8",7
"tag","personalizedmedicine",76,"none","2015-8",7
"tag","startups",74,"none","2015-8",7
"tag","esa100",72,"none","2015-8",7
"tag","hcldr",72,"none","2015-8",7
"tag","GWAS",70,"none","2015-8",7
"tag","MedHeads",69,"none","2015-8",7
"tag","PLOSBiology",66,"none","2015-8",7
"tag","sandiego",62,"none","2015-8",7
"tag","data",61,"none","2015-8",7
"tag","genetic",59,"none","2015-8",7
"tag","genomes100k",56,"none","2015-8",7
"tag","HealthIT",55,"none","2015-8",7
"tag","epistasis",53,"none","2015-8",7
"tag","indivmed",53,"none","2015-8",7
"tag","",52,"none","2015-8",7
"tag","PrimaryImmunodeficiency",52,"none","2015-8",7
"tag","hiring",51,"none","2015-8",7
"tag","PWSYN",51,"none","2015-8",7
"tag","featured",48,"none","2015-8",7
"tag","HPC",48,"none","2015-8",7
"top_twitterer","GenomicsRR",5847,"none","2015-9",8
"top_twitterer","SNRTG",2398,"none","2015-9",8
"top_twitterer","GenomeBiology",1969,"none","2015-9",8
"top_twitterer","Paul_Sonnier",1566,"none","2015-9",8
"top_twitterer","PathwayGenomics",1465,"none","2015-9",8
"top_twitterer","TheScientifiK",1452,"none","2015-9",8
"top_twitterer","SeqComplete",1066,"none","2015-9",8
"top_twitterer","EricTopol",1065,"none","2015-9",8
"top_twitterer","Primary_Immune1",719,"none","2015-9",8
"top_twitterer","Genomicswatch",713,"none","2015-9",8
"top_twitterer","aeonmag",645,"none","2015-9",8
"top_twitterer","cathcoste",644,"none","2015-9",8
"top_twitterer","westr",530,"none","2015-9",8
"top_twitterer","ScienceCareers",512,"none","2015-9",8
"top_hashtag","RareDisease",733,"none","2015-9",8
"top_hashtag","SNRTG",576,"none","2015-9",8
"top_hashtag","PrecisionMedicine",519,"none","2015-9",8
"top_hashtag","Cancer",493,"none","2015-9",8
"top_hashtag","DigitalHealth",462,"none","2015-9",8
"top_hashtag","biotech",428,"none","2015-9",8
"top_hashtag","bioinformatics",347,"none","2015-9",8
"top_hashtag","healthcare",325,"none","2015-9",8
"top_hashtag","Job",294,"none","2015-9",8
"top_hashtag","genome",255,"none","2015-9",8
"top_hashtag","CIMCon15",222,"none","2015-9",8
"top_hashtag","NGS",207,"none","2015-9",8
"top_hashtag","GenSci15",195,"none","2015-9",8
"top_hashtag","genomes100k",120,"none","2015-9",8
"tag","CIMCon15",222,"conference","2015-9",8
"tag","GenSci15",195,"conference","2015-9",8
"tag","GCD15",58,"conference","2015-9",8
"tag","SIFrontiers15",41,"conference","2015-9",8
"tag","Expo15NHS",40,"conference","2015-9",8
"tag","QRW2015",40,"conference","2015-9",8
"tag","WCLC2015",38,"conference","2015-9",8
"tag","JWJL2015",37,"conference","2015-9",8
"tag","GET2015",36,"conference","2015-9",8
"tag","PODC2015",26,"conference","2015-9",8
"tag","IP2015",24,"conference","2015-9",8
"tag","pseudomonas2015",23,"conference","2015-9",8
"tag","bcs15",22,"conference","2015-9",8
"tag","ComBio2015",18,"conference","2015-9",8
"tag","ASHG15",16,"conference","2015-9",8
"tag","BPGW15",13,"conference","2015-9",8
"tag","NGSUS15",13,"conference","2015-9",8
"tag","CRDN15",12,"conference","2015-9",8
"tag","IDG15",12,"conference","2015-9",8
"tag","PHE2015",12,"conference","2015-9",8
"tag","2015GGSummit",11,"conference","2015-9",8
"tag","Cures2015",10,"conference","2015-9",8
"tag","HIMSSAP15",10,"conference","2015-9",8
"tag","pgev2015",10,"conference","2015-9",8
"tag","RPSconf",10,"conference","2015-9",8
"tag","scg2015",10,"conference","2015-9",8
"tag","WorldSTI2015",10,"conference","2015-9",8
"tag","APPS2015",9,"conference","2015-9",8
"tag","icesasc15",8,"conference","2015-9",8
"tag","PLANTGEN2015",8,"conference","2015-9",8
"tag","soho_2015",8,"conference","2015-9",8
"tag","cfwf15",7,"conference","2015-9",8
"tag","Expo2015",7,"conference","2015-9",8
"tag","IBMSCongress15",7,"conference","2015-9",8
"tag","MindEx2015",7,"conference","2015-9",8
"tag","ProbGen2015",7,"conference","2015-9",8
"tag","VMworld2015",7,"conference","2015-9",8
"tag","YHAHSN15",7,"conference","2015-9",8
"tag","BSF15",6,"conference","2015-9",8
"tag","ecc2015",6,"conference","2015-9",8
"tag","EMBOmtg",6,"conference","2015-9",8
"tag","JMJL2015",6,"conference","2015-9",8
"tag","PCAM15",6,"conference","2015-9",8
"tag","AdvaMed15",5,"conference","2015-9",8
"tag","ASHG2015",5,"conference","2015-9",8
"tag","cest15",5,"conference","2015-9",8
"tag","FUS15",5,"conference","2015-9",8
"tag","GCD15”",5,"conference","2015-9",8
"tag","HUPO2015",5,"conference","2015-9",8
"tag","Lab15",5,"conference","2015-9",8
"tag","genome",255,"mesh","2015-9",8
"tag","Medicine",50,"mesh","2015-9",8
"tag","research",47,"mesh","2015-9",8
"tag","education",37,"mesh","2015-9",8
"tag","bioethics",35,"mesh","2015-9",8
"tag","Technology",34,"mesh","2015-9",8
"tag","zoology",30,"mesh","2015-9",8
"tag","biotechnology",26,"mesh","2015-9",8
"tag","ecology",26,"mesh","2015-9",8
"tag","proteomics",23,"mesh","2015-9",8
"tag","privacy",22,"mesh","2015-9",8
"tag","metagenomics",21,"mesh","2015-9",8
"tag","epigenomics",20,"mesh","2015-9",8
"tag","saccharomyces",18,"mesh","2015-9",8
"tag","Agriculture",17,"mesh","2015-9",8
"tag","Patients",17,"mesh","2015-9",8
"tag","disease",16,"mesh","2015-9",8
"tag","marketing",16,"mesh","2015-9",8
"tag","microbiology",16,"mesh","2015-9",8
"tag","Epidemiology",15,"mesh","2015-9",8
"tag","Life",15,"mesh","2015-9",8
"tag","Software",13,"mesh","2015-9",8
"tag","Australia",11,"mesh","2015-9",8
"tag","bioengineering",11,"mesh","2015-9",8
"tag","food",11,"mesh","2015-9",8
"tag","virology",11,"mesh","2015-9",8
"tag","Washington",11,"mesh","2015-9",8
"tag","biosurveillance",10,"mesh","2015-9",8
"tag","book",10,"mesh","2015-9",8
"tag","Heart",10,"mesh","2015-9",8
"tag","intelligence",10,"mesh","2015-9",8
"tag","interview",10,"mesh","2015-9",8
"tag","malaria",10,"mesh","2015-9",8
"tag","metabolomics",9,"mesh","2015-9",8
"tag","Art",8,"mesh","2015-9",8
"tag","biodiversity",8,"mesh","2015-9",8
"tag","Deafness",8,"mesh","2015-9",8
"tag","immunotherapy",8,"mesh","2015-9",8
"tag","mammals",8,"mesh","2015-9",8
"tag","plants",8,"mesh","2015-9",8
"tag","Robotics",8,"mesh","2015-9",8
"tag","Statistics",8,"mesh","2015-9",8
"tag","suicide",8,"mesh","2015-9",8
"tag","Boston",7,"mesh","2015-9",8
"tag","cattle",7,"mesh","2015-9",8
"tag","ethics",7,"mesh","2015-9",8
"tag","Hospitals",7,"mesh","2015-9",8
"tag","leukemia",7,"mesh","2015-9",8
"tag","obesity",7,"mesh","2015-9",8
"tag","Progeria",7,"mesh","2015-9",8
"tag","openaccess",114,"none","2015-9",8
"tag","Sequencing",108,"none","2015-9",8
"tag","pharma",107,"none","2015-9",8
"tag","hiring",106,"none","2015-9",8
"tag","Startup",103,"none","2015-9",8
"tag","Analytics",98,"none","2015-9",8
"tag","ITJob",95,"none","2015-9",8
"tag","manager",95,"none","2015-9",8
"tag","Product",93,"none","2015-9",8
"tag","CRISPR",89,"none","2015-9",8
"tag","WearableTech",80,"none","2015-9",8
"tag","IoT",77,"none","2015-9",8
"tag","HealthIT",76,"none","2015-9",8
"tag","seegenomics",75,"none","2015-9",8
"tag","tech",70,"none","2015-9",8
"tag","AI",67,"none","2015-9",8
"tag","personalizedmedicine",67,"none","2015-9",8
"tag","GWAS",62,"none","2015-9",8
"tag","autism",55,"none","2015-9",8
"tag","4patients",54,"none","2015-9",8
"tag","mHealth",54,"none","2015-9",8
"tag","Palo",53,"none","2015-9",8
"tag","SanDiego",51,"none","2015-9",8
"tag","askDrKhoury",50,"none","2015-9",8
"tag","evolution",49,"none","2015-9",8
"tag","astrobiology",48,"none","2015-9",8
"tag","STEM",48,"none","2015-9",8
"tag","adaptation",46,"none","2015-9",8
"tag","Stanford",46,"none","2015-9",8
"tag","data",45,"none","2015-9",8
"tag","Diagnostics",45,"none","2015-9",8
"tag","Genetic",45,"none","2015-9",8
"tag","UYG",45,"none","2015-9",8
